=== DQN Simulation Log ===
Timestamp : 2026-05-29 16:23:52.284546
Base Seed : 61182
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 111      1.06        1.00       0.00       0.000        0
 112      1.06        1.00       0.00       0.000        0
 113      1.27        1.00       0.00       0.000        0
 114      1.00        1.00       0.00       0.000        0
 115      1.00        1.00       0.00       0.000        0
 116      1.00        1.00       0.00       0.000        0
 117      1.00        1.00       0.00       0.000        0
 118      1.20        0.00       1.00       1.000        0
 119      1.00        1.00       0.00       0.000        0
 120      1.00        1.00       0.00       0.000        0
 121      1.00        1.00       0.00       0.000        0
 122      1.20        1.00       0.00       0.000        0
 123      1.20        1.00       0.00       0.000        0
 124      1.00        1.00       0.00       0.000        0
 125      1.00        1.00       0.00       0.000        0
 126      1.20        1.00       0.00       0.000        0
 127      1.20        1.00       0.00       0.000        0
 128      1.20        1.00       0.00       0.000        0
 129      1.00        1.00       0.00       0.000        0
 130      1.00        1.00       0.00       0.000        0
 131      1.00        1.00       0.00       0.000        0
 132      1.00        1.00       0.00       0.000        0
 133      1.00        1.00       0.00       0.000        0
 134      1.20        0.00       1.00       1.000        0
 135      1.00        1.00       0.00       0.000        0
 136      1.20        1.00       0.00       0.000        0
 137      1.00        1.00       0.00       0.000        0
 138      1.20        1.00       0.00       0.000        0
 139      1.44        1.00       0.00       0.000        0
 140      1.44        1.00       0.00       0.000        0
 141      1.01        1.00       0.00       0.000        0
 142      1.01        1.00       0.00       0.000        0
 143      1.01        1.00       0.00       0.000        0
 144      1.21        1.00       0.00       0.000        0
 145      1.45        1.00       0.00       0.000        0
 146      1.02        1.00       0.00       0.000        0
 147      1.22        1.00       0.00       0.000        0
 148      1.22        1.00       0.00       0.000        0
 149      1.00        1.00       0.00       0.000        0
 150      1.00        1.00       0.00       0.000        0
