=== DQN Simulation Log ===
Timestamp : 2026-05-28 20:33:34.658972
Base Seed : 51251
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
  64      3.77        3.00       0.00       0.000        0
  65      4.53        4.00       0.00       0.000        0
  66      5.43        5.00       0.00       0.000        0
  67      3.80        3.00       0.00       0.000        0
  68      2.66        2.00       0.00       0.000        0
  69      1.86        1.00       0.00       0.000        0
  70      1.86        1.00       0.00       0.000        0
  71      1.30        1.00       0.00       0.000        0
  72      1.57        1.00       0.00       0.000        0
  73      1.10        1.00       0.00       0.000        0
  74      1.10        1.00       0.00       0.000        0
  75      1.10        1.00       0.00       0.000        0
  76      1.32        1.00       0.00       0.000        0
  77      1.58        1.00       0.00       0.000        0
  78      1.10        1.00       0.00       0.000        0
  79      1.33        1.00       0.00       0.000        0
  80      1.00        1.00       0.00       0.000        0
  81      1.00        1.00       0.00       0.000        0
  82      1.00        1.00       0.00       0.000        0
  83      1.20        1.00       0.00       0.000        0
  84      1.00        1.00       0.00       0.000        0
  85      1.00        1.00       0.00       0.000        0
  86      1.00        1.00       0.00       0.000        0
  87      1.20        1.00       0.00       0.000        0
  88      1.44        1.00       0.00       0.000        0
  89      1.01        1.00       0.00       0.000        0
  90      1.00        1.00       0.00       0.000        0
  91      1.20        1.00       0.00       0.000        0
  92      1.00        1.00       0.00       0.000        0
  93      1.00        1.00       0.00       0.000        0
  94      1.00        1.00       0.00       0.000        0
  95      1.00        1.00       0.00       0.000        0
  96      1.00        1.00       0.00       0.000        0
  97      1.20        1.00       0.00       0.000        0
  98      1.20        1.00       0.00       0.000        0
  99      1.20        1.00       0.00       0.000        0
 100      1.20        1.00       0.00       0.000        0
 101      1.00        1.00       0.00       0.000        0
 102      1.20        1.00       0.00       0.000        0
 103      1.00        1.00       0.00       0.000        0
 104      1.00        1.00       0.00       0.000        0
 105      1.20        1.00       0.00       0.000        0
 106      1.44        1.00       0.00       0.000        0
 107      1.01        1.00       0.00       0.000        0
 108      1.01        1.00       0.00       0.000        0
 109      1.01        1.00       0.00       0.000        0
 110      1.01        1.00       0.00       0.000        0
 111      1.00        1.00       0.00       0.000        0
 112      1.20        1.00       0.00       0.000        0
 113      1.00        1.00       0.00       0.000        0
 114      1.20        1.00       0.00       0.000        0
 115      1.44        1.00       0.00       0.000        0
 116      1.73        1.00       0.00       0.000        0
 117      2.07        2.00       0.00       0.000        0
 118      1.45        1.00       0.00       0.000        0
 119      1.02        1.00       0.00       0.000        0
 120      1.00        1.00       0.00       0.000        0
 121      1.20        1.00       0.00       0.000        0
 122      1.20        1.00       0.00       0.000        0
 123      1.20        1.00       0.00       0.000        0
 124      1.20        1.00       0.00       0.000        0
 125      1.20        1.00       0.00       0.000        0
 126      1.00        1.00       0.00       0.000        0
 127      1.00        1.00       0.00       0.000        0
 128      1.00        1.00       0.00       0.000        0
 129      1.20        1.00       0.00       0.000        0
 130      1.20        1.00       0.00       0.000        0
 131      1.44        1.00       0.00       0.000        0
 132      1.01        1.00       0.00       0.000        0
 133      1.00        1.00       0.00       0.000        0
 134      1.20        1.00       0.00       0.000        0
 135      1.20        1.00       0.00       0.000        0
 136      1.44        1.00       0.00       0.000        0
 137      1.01        1.00       0.00       0.000        0
 138      1.01        0.00       1.00       1.000        0
 139      1.21        1.00       0.00       0.000        0
 140      1.00        1.00       0.00       0.000        0
 141      1.20        1.00       0.00       0.000        0
 142      1.20        1.00       0.00       0.000        0
 143      1.20        1.00       0.00       0.000        0
 144      1.00        1.00       0.00       0.000        0
 145      1.20        1.00       0.00       0.000        0
 146      1.20        1.00       0.00       0.000        0
 147      1.44        1.00       0.00       0.000        0
 148      1.44        1.00       0.00       0.000        0
 149      1.73        1.00       0.00       0.000        0
 150      1.73        1.00       0.00       0.000        0
