=== DQN Simulation Log ===
Timestamp : 2026-05-26 21:19:49.180781
Base Seed : 72691
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 124     10.00       10.00       0.00       0.000        0
 125      7.00        7.00       0.00       0.000        0
 126      7.00        7.00       0.00       0.000        0
 127     10.00       10.00       0.00       0.000        0
 128      7.00        6.00       0.00       0.143        0
 129     12.00       10.00       0.00       0.000        2
 130     10.00        9.00       0.00       0.100        0
 131     10.00       10.00       0.00       0.000        0
 132     12.00       10.00       0.00       0.000        2
 133     12.00       10.00       0.00       0.000        2
 134      7.00        6.00       0.00       0.143        0
 135     12.00       10.00       0.00       0.000        2
 136      7.00        7.00       0.00       0.000        0
 137     10.00       10.00       0.00       0.000        0
 138      7.00        7.00       0.00       0.000        0
 139     10.00       10.00       0.00       0.000        0
 140      7.00        7.00       0.00       0.000        0
 141      7.00        7.00       0.00       0.000        0
 142     12.00       10.00       0.00       0.000        2
 143     10.00       10.00       0.00       0.000        0
 144      7.00        7.00       0.00       0.000        0
 145     10.00       10.00       0.00       0.000        0
 146     10.00       10.00       0.00       0.000        0
 147     10.00       10.00       0.00       0.000        0
 148     10.00       10.00       0.00       0.000        0
 149     12.00       10.00       0.00       0.000        2
 150      7.00        7.00       0.00       0.000        0
