=== DQN Simulation Log ===
Timestamp : 2026-05-26 21:25:40.465526
Base Seed : 32642
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 124      1.00        1.00       0.00       0.000        0
 125      1.20        1.00       0.00       0.000        0
 126      1.20        1.00       0.00       0.000        0
 127      1.44        1.00       0.00       0.000        0
 128      1.01        1.00       0.00       0.000        0
 129      1.00        1.00       0.00       0.000        0
 130      1.00        1.00       0.00       0.000        0
 131      1.20        1.00       0.00       0.000        0
 132      1.00        1.00       0.00       0.000        0
 133      1.00        1.00       0.00       0.000        0
 134      1.00        1.00       0.00       0.000        0
 135      1.20        1.00       0.00       0.000        0
 136      1.20        1.00       0.00       0.000        0
 137      1.44        1.00       0.00       0.000        0
 138      1.73        1.00       0.00       0.000        0
 139      2.07        2.00       0.00       0.000        0
 140      2.07        2.00       0.00       0.000        0
 141      1.45        0.00       1.00       1.000        0
 142      1.45        1.00       0.00       0.000        0
 143      1.02        1.00       0.00       0.000        0
 144      1.02        1.00       0.00       0.000        0
 145      1.02        1.00       0.00       0.000        0
 146      1.22        1.00       0.00       0.000        0
 147      1.46        1.00       0.00       0.000        0
 148      1.46        1.00       0.00       0.000        0
 149      1.02        1.00       0.00       0.000        0
 150      1.23        1.00       0.00       0.000        0
